model,fpr,tpr,threshold
LogisticRegression,0.08103015075376885,0.25245098039215685,0.6501000129341501
LogisticRegression,0.08103015075376885,0.25735294117647056,0.6499196754498708
LogisticRegression,0.08165829145728644,0.25735294117647056,0.6477377678886295
LogisticRegression,0.08165829145728644,0.2622549019607843,0.6476032723254136
LogisticRegression,0.08165829145728644,0.26715686274509803,0.6463691129059416
LogisticRegression,0.08228643216080402,0.26715686274509803,0.6453682745346402
LogisticRegression,0.08228643216080402,0.2696078431372549,0.6452799074796116
LogisticRegression,0.08228643216080402,0.27450980392156865,0.6440886914284557
LogisticRegression,0.08228643216080402,0.2769607843137255,0.6429916274162729
LogisticRegression,0.0829145728643216,0.2769607843137255,0.6429496700633018
LogisticRegression,0.08417085427135679,0.27941176470588236,0.6418017137920548
LogisticRegression,0.08417085427135679,0.2818627450980392,0.6406126504677744
LogisticRegression,0.08479899497487438,0.2818627450980392,0.6395082656541737
LogisticRegression,0.08479899497487438,0.28431372549019607,0.637208433801578
LogisticRegression,0.08479899497487438,0.28921568627450983,0.6365399188545374
LogisticRegression,0.08605527638190955,0.2916666666666667,0.6349023061401194
LogisticRegression,0.08605527638190955,0.2965686274509804,0.6325899716840976
LogisticRegression,0.08731155778894473,0.2965686274509804,0.6310044877482746
LogisticRegression,0.08731155778894473,0.30392156862745096,0.630271520545226
LogisticRegression,0.08919597989949749,0.30392156862745096,0.6290306783038095
LogisticRegression,0.08982412060301508,0.3112745098039216,0.6279470439212047
LogisticRegression,0.09108040201005026,0.3112745098039216,0.6274478515315243
LogisticRegression,0.09108040201005026,0.3137254901960784,0.6267505833286963
LogisticRegression,0.09233668341708542,0.3137254901960784,0.6256166340839016
LogisticRegression,0.09296482412060302,0.3137254901960784,0.6250685355869571
LogisticRegression,0.09296482412060302,0.31862745098039214,0.6244648407222501
LogisticRegression,0.09547738693467336,0.3235294117647059,0.6221735387180553
LogisticRegression,0.09736180904522614,0.3235294117647059,0.6202918311785404
LogisticRegression,0.09798994974874371,0.3284313725490196,0.6198767665101333
LogisticRegression,0.0986180904522613,0.3284313725490196,0.6178946449376767
LogisticRegression,0.09987437185929648,0.33088235294117646,0.617574614241066
LogisticRegression,0.10050251256281408,0.3333333333333333,0.615491706006051
LogisticRegression,0.10113065326633165,0.3333333333333333,0.6152671729897815
LogisticRegression,0.10238693467336683,0.3333333333333333,0.612954534759008
LogisticRegression,0.10301507537688442,0.3333333333333333,0.6117109688609393
LogisticRegression,0.10301507537688442,0.33578431372549017,0.6106641040438664
LogisticRegression,0.10301507537688442,0.3431372549019608,0.6106367924623936
LogisticRegression,0.10364321608040201,0.34558823529411764,0.6095286721852919
LogisticRegression,0.10489949748743718,0.3480392156862745,0.6094389187634192
LogisticRegression,0.10552763819095477,0.35294117647058826,0.6083140399112992
LogisticRegression,0.10552763819095477,0.3553921568627451,0.6081960773006686
LogisticRegression,0.10552763819095477,0.3627450980392157,0.6057225068121731
LogisticRegression,0.10615577889447236,0.36519607843137253,0.6048806370924883
LogisticRegression,0.10741206030150753,0.375,0.6025945849412987
LogisticRegression,0.10866834170854271,0.375,0.602392747111497
LogisticRegression,0.1092964824120603,0.37745098039215685,0.6003040461709135
LogisticRegression,0.1099246231155779,0.37745098039215685,0.6000042326778358
LogisticRegression,0.1099246231155779,0.3799019607843137,0.5980091124375354
LogisticRegression,0.11118090452261306,0.3799019607843137,0.5963796431112216
LogisticRegression,0.11243718592964824,0.38235294117647056,0.5952130170506833
LogisticRegression,0.11243718592964824,0.3872549019607843,0.5944674435463306
LogisticRegression,0.11369346733668342,0.3872549019607843,0.5940283842030796
LogisticRegression,0.11369346733668342,0.3946078431372549,0.5921966044167157
LogisticRegression,0.11494974874371859,0.3946078431372549,0.5916728062867277
LogisticRegression,0.11809045226130653,0.39950980392156865,0.591098869250641
LogisticRegression,0.11871859296482412,0.4019607843137255,0.5899503911390477
LogisticRegression,0.11871859296482412,0.40441176470588236,0.5897393600035934
LogisticRegression,0.1199748743718593,0.40931372549019607,0.5876861108760546
LogisticRegression,0.12060301507537688,0.40931372549019607,0.5869490964366598
LogisticRegression,0.12123115577889447,0.41421568627450983,0.5854181138911645
LogisticRegression,0.12123115577889447,0.4166666666666667,0.5848115246062667
LogisticRegression,0.12185929648241206,0.4166666666666667,0.5845811678976116
LogisticRegression,0.12311557788944724,0.4215686274509804,0.5831464904511445
LogisticRegression,0.12374371859296482,0.42401960784313725,0.5822093271067741
LogisticRegression,0.125,0.4338235294117647,0.580871331429336
LogisticRegression,0.12625628140703518,0.4338235294117647,0.5786064349484598
LogisticRegression,0.12688442211055276,0.4362745098039216,0.5785927282918755
LogisticRegression,0.12688442211055276,0.4387254901960784,0.5774543235210231
LogisticRegression,0.12751256281407036,0.4387254901960784,0.5773551386426926
LogisticRegression,0.12876884422110552,0.4485294117647059,0.5751210844667739
LogisticRegression,0.12876884422110552,0.4534313725490196,0.5740255584143947
LogisticRegression,0.12939698492462312,0.4534313725490196,0.5739398754250042
LogisticRegression,0.1300251256281407,0.4583333333333333,0.5728839573674569
LogisticRegression,0.1306532663316583,0.46078431372549017,0.5717371774437271
LogisticRegression,0.13128140703517588,0.46078431372549017,0.5716015932621964
LogisticRegression,0.13128140703517588,0.4632352941176471,0.5709716037009558
LogisticRegression,0.13379396984924624,0.46568627450980393,0.570643844817507
LogisticRegression,0.1350502512562814,0.4681372549019608,0.5692601092601998
LogisticRegression,0.1350502512562814,0.47058823529411764,0.5689537301496683
LogisticRegression,0.13881909547738694,0.4730392156862745,0.5684008347735222
LogisticRegression,0.13944723618090452,0.4730392156862745,0.5669155239526513
LogisticRegression,0.14007537688442212,0.4803921568627451,0.566155015662614
LogisticRegression,0.1407035175879397,0.4803921568627451,0.5645679384232135
LogisticRegression,0.1407035175879397,0.48284313725490197,0.5639064763689279
LogisticRegression,0.14195979899497488,0.48284313725490197,0.5632999603108392
LogisticRegression,0.14258793969849246,0.4852941176470588,0.5622174542886963
LogisticRegression,0.14384422110552764,0.49019607843137253,0.5616553062200076
LogisticRegression,0.14510050251256282,0.49019607843137253,0.5604260825098517
LogisticRegression,0.1457286432160804,0.49264705882352944,0.5598641736819792
LogisticRegression,0.14698492462311558,0.4950980392156863,0.5594015949730071
LogisticRegression,0.14949748743718594,0.5,0.5582211617953782
LogisticRegression,0.1507537688442211,0.5049019607843137,0.5571454328007549
LogisticRegression,0.1513819095477387,0.5049019607843137,0.5563863704543587
LogisticRegression,0.15263819095477388,0.5122549019607843,0.5560139431445666
LogisticRegression,0.15389447236180903,0.5147058823529411,0.5548869102776752
LogisticRegression,0.1551507537688442,0.5147058823529411,0.5538045114139664
LogisticRegression,0.15577889447236182,0.5147058823529411,0.5517649772437123
LogisticRegression,0.1564070351758794,0.5196078431372549,0.5515929518076449
LogisticRegression,0.157035175879397,0.5220588235294118,0.5494508725324113
LogisticRegression,0.15891959798994976,0.5245098039215687,0.5493793498643031
LogisticRegression,0.15891959798994976,0.5294117647058824,0.5471637914442808
LogisticRegression,0.16017587939698494,0.5294117647058824,0.5471346264070667
LogisticRegression,0.1620603015075377,0.5294117647058824,0.544946362716455
LogisticRegression,0.16268844221105527,0.5294117647058824,0.5448163373255757
LogisticRegression,0.16394472361809045,0.5294117647058824,0.5437288081691674
LogisticRegression,0.16457286432160803,0.5294117647058824,0.543608247300797
LogisticRegression,0.16645728643216082,0.5294117647058824,0.5427271501450344
LogisticRegression,0.16771356783919597,0.5294117647058824,0.5424961040984283
LogisticRegression,0.16834170854271358,0.5343137254901961,0.5415591302808739
LogisticRegression,0.16959798994974876,0.5343137254901961,0.5413375212843209
LogisticRegression,0.16959798994974876,0.5367647058823529,0.5405062404762572
LogisticRegression,0.1708542713567839,0.5367647058823529,0.5401740258720877
LogisticRegression,0.17336683417085427,0.5416666666666666,0.5393878752413516
LogisticRegression,0.17525125628140703,0.5416666666666666,0.5390650770783939
LogisticRegression,0.1765075376884422,0.5416666666666666,0.5372151243906601
LogisticRegression,0.17839195979899497,0.5416666666666666,0.5367910079420694
LogisticRegression,0.17964824120603015,0.5416666666666666,0.5350409592953652
LogisticRegression,0.17964824120603015,0.5441176470588235,0.53360042898268
LogisticRegression,0.18027638190954773,0.5465686274509803,0.5328654617364038
LogisticRegression,0.1815326633165829,0.5514705882352942,0.5306887136968793
LogisticRegression,0.1827889447236181,0.5514705882352942,0.5287164625581391
LogisticRegression,0.18404522613065327,0.5563725490196079,0.5285107973497924
LogisticRegression,0.1865577889447236,0.5563725490196079,0.5276803563862568
LogisticRegression,0.1884422110552764,0.5588235294117647,0.5273079690180792
LogisticRegression,0.19095477386934673,0.5588235294117647,0.5264868747327281
LogisticRegression,0.19283919597989949,0.5661764705882353,0.5263317950457105
LogisticRegression,0.19409547738693467,0.5686274509803921,0.5253995703814459
LogisticRegression,0.19472361809045227,0.5735294117647058,0.5251791013249519
LogisticRegression,0.1978643216080402,0.5735294117647058,0.5242562300992619
LogisticRegression,0.1984924623115578,0.5784313725490197,0.5241517893003796
LogisticRegression,0.19912060301507536,0.5906862745098039,0.5230493180080689
LogisticRegression,0.19974874371859297,0.5931372549019608,0.5219708627822841
LogisticRegression,0.20100502512562815,0.5931372549019608,0.5197921248096813
LogisticRegression,0.2028894472361809,0.5931372549019608,0.5187873130373939
LogisticRegression,0.20477386934673367,0.5980392156862745,0.5175588417262964
LogisticRegression,0.20477386934673367,0.6004901960784313,0.5166552459443344
LogisticRegression,0.20540201005025124,0.6004901960784313,0.5153248569521459
LogisticRegression,0.20603015075376885,0.6029411764705882,0.5145225723266238
LogisticRegression,0.20665829145728642,0.6029411764705882,0.5130902595821056
LogisticRegression,0.2079145728643216,0.6078431372549019,0.5123893697078143
LogisticRegression,0.20854271356783918,0.6078431372549019,0.511863819349915
LogisticRegression,0.20854271356783918,0.6102941176470589,0.5117423995029012
LogisticRegression,0.2091708542713568,0.6102941176470589,0.5112040588124769
LogisticRegression,0.21168341708542712,0.6127450980392157,0.510855138808954
LogisticRegression,0.2135678391959799,0.6127450980392157,0.5102557156885018
LogisticRegression,0.21608040201005024,0.6127450980392157,0.5091209981791348
LogisticRegression,0.21670854271356785,0.6127450980392157,0.5086195839091495
LogisticRegression,0.2185929648241206,0.625,0.5081216879350461
LogisticRegression,0.21922110552763818,0.625,0.5074943264614219
LogisticRegression,0.21922110552763818,0.6274509803921569,0.5071695990562034
LogisticRegression,0.22173366834170855,0.6274509803921569,0.5070376207738109
LogisticRegression,0.22298994974874373,0.6274509803921569,0.5063836842285802
LogisticRegression,0.2236180904522613,0.6299019607843137,0.5059873641682722
LogisticRegression,0.22738693467336685,0.6299019607843137,0.5031236883341088
LogisticRegression,0.2305276381909548,0.6323529411764706,0.5009381484792553
LogisticRegression,0.23241206030150754,0.6348039215686274,0.5007863113127877
LogisticRegression,0.2342964824120603,0.6348039215686274,0.4987525727745241
LogisticRegression,0.23743718592964824,0.6397058823529411,0.4987023903359718
LogisticRegression,0.23743718592964824,0.6421568627450981,0.4980211638379792
LogisticRegression,0.23806532663316582,0.6421568627450981,0.4966185144397966
LogisticRegression,0.239321608040201,0.6446078431372549,0.49545323330243723
LogisticRegression,0.24120603015075376,0.6446078431372549,0.49536053561984644
LogisticRegression,0.2443467336683417,0.6495098039215687,0.4945347560162289
LogisticRegression,0.24623115577889448,0.6495098039215687,0.4943816478810645
LogisticRegression,0.24874371859296482,0.6544117647058824,0.4934203906836779
LogisticRegression,0.2518844221105528,0.6544117647058824,0.49322606498240534
LogisticRegression,0.2537688442211055,0.6617647058823529,0.4924511874409118
LogisticRegression,0.2556532663316583,0.6642156862745098,0.4921964656941761
LogisticRegression,0.25753768844221103,0.6642156862745098,0.4913877655985166
LogisticRegression,0.2600502512562814,0.6642156862745098,0.4910918412562048
LogisticRegression,0.2613065326633166,0.6642156862745098,0.4903678810631116
LogisticRegression,0.2619346733668342,0.6642156862745098,0.49001158163556946
LogisticRegression,0.2657035175879397,0.6642156862745098,0.48935542521398195
LogisticRegression,0.2675879396984925,0.6642156862745098,0.48895794219063465
LogisticRegression,0.2701005025125628,0.6642156862745098,0.4873234366594634
LogisticRegression,0.27261306532663315,0.6715686274509803,0.48682444548776416
LogisticRegression,0.27261306532663315,0.6740196078431373,0.4855952848644673
LogisticRegression,0.27638190954773867,0.6740196078431373,0.48529186701784616
LogisticRegression,0.2770100502512563,0.6740196078431373,0.4846914287910316
LogisticRegression,0.2770100502512563,0.6764705882352942,0.4833316429662897
LogisticRegression,0.27889447236180903,0.6813725490196079,0.4832607833166607
LogisticRegression,0.28015075376884424,0.6813725490196079,0.48255896967395173
LogisticRegression,0.28266331658291455,0.6862745098039216,0.48123025251924734
LogisticRegression,0.28266331658291455,0.6887254901960784,0.4811274542018034
LogisticRegression,0.2851758793969849,0.6887254901960784,0.48008722772644846
LogisticRegression,0.2864321608040201,0.6887254901960784,0.4792431035333102
LogisticRegression,0.2870603015075377,0.6887254901960784,0.4792003415159384
LogisticRegression,0.2870603015075377,0.6911764705882353,0.4788946254223032
LogisticRegression,0.28831658291457285,0.6911764705882353,0.4782960340555952
LogisticRegression,0.28957286432160806,0.6936274509803921,0.47810842487049915
LogisticRegression,0.29020100502512564,0.6936274509803921,0.4771711171152613
LogisticRegression,0.29208542713567837,0.696078431372549,0.47716314234541524
LogisticRegression,0.2952261306532663,0.696078431372549,0.4761657122504251
LogisticRegression,0.2971105527638191,0.6985294117647058,0.47613030885301943
LogisticRegression,0.2971105527638191,0.7009803921568627,0.47553966134827114
LogisticRegression,0.29962311557788945,0.7009803921568627,0.4750839728898373
LogisticRegression,0.3015075376884422,0.7009803921568627,0.4741529414648409
LogisticRegression,0.3027638190954774,0.7009803921568627,0.47300566690564905
LogisticRegression,0.30527638190954776,0.7034313725490197,0.47217638440298726
LogisticRegression,0.30527638190954776,0.7058823529411765,0.47118093894196006
LogisticRegression,0.3071608040201005,0.7083333333333334,0.47092829601237995
LogisticRegression,0.30778894472361806,0.7107843137254902,0.4702006992630028
LogisticRegression,0.30778894472361806,0.7132352941176471,0.46900318292329507
LogisticRegression,0.31155778894472363,0.7132352941176471,0.4667766453200519
LogisticRegression,0.31532663316582915,0.7181372549019608,0.46625219057758976
LogisticRegression,0.3178391959798995,0.7181372549019608,0.4651333618530175
LogisticRegression,0.31909547738693467,0.7181372549019608,0.4647025080740474
LogisticRegression,0.31972361809045224,0.7181372549019608,0.464279489647206
LogisticRegression,0.3222361809045226,0.7181372549019608,0.46354315373651594
LogisticRegression,0.32537688442211055,0.7181372549019608,0.4632118388411867
LogisticRegression,0.32663316582914576,0.7181372549019608,0.4626295910056095
LogisticRegression,0.32726130653266333,0.7230392156862745,0.46230790585364606
LogisticRegression,0.3285175879396985,0.7230392156862745,0.46152147592845466
LogisticRegression,0.33479899497487436,0.7230392156862745,0.460557964989885
LogisticRegression,0.3360552763819096,0.7230392156862745,0.4595010629737786
LogisticRegression,0.3379396984924623,0.7254901960784313,0.45937212497743324
LogisticRegression,0.3391959798994975,0.7254901960784313,0.45848770072411565
LogisticRegression,0.3391959798994975,0.7279411764705882,0.4581337420228376
LogisticRegression,0.34108040201005024,0.7279411764705882,0.4574819804320833
LogisticRegression,0.34233668341708545,0.7303921568627451,0.45745404665388245
LogisticRegression,0.3435929648241206,0.7303921568627451,0.45553722885521597
LogisticRegression,0.34673366834170855,0.7328431372549019,0.4554642936887269
LogisticRegression,0.34673366834170855,0.7352941176470589,0.4549689744869667
LogisticRegression,0.3479899497487437,0.7377450980392157,0.45362172748650925
LogisticRegression,0.3555276381909548,0.7377450980392157,0.45170759829755747
LogisticRegression,0.3586683417085427,0.7377450980392157,0.4514333682170588
LogisticRegression,0.3592964824120603,0.7401960784313726,0.45073745829370904
LogisticRegression,0.3599246231155779,0.7401960784313726,0.45061462244163925
LogisticRegression,0.3636934673366834,0.7401960784313726,0.44979489687647145
LogisticRegression,0.36432160804020103,0.7401960784313726,0.4494202593131315
LogisticRegression,0.36809045226130654,0.7401960784313726,0.4487530546071047
LogisticRegression,0.36809045226130654,0.7426470588235294,0.4486243305088783
LogisticRegression,0.3693467336683417,0.7426470588235294,0.4482874998147258
LogisticRegression,0.3699748743718593,0.75,0.4478836786433123
LogisticRegression,0.37185929648241206,0.75,0.447408805839818
LogisticRegression,0.3743718592964824,0.7524509803921569,0.44689292149291393
LogisticRegression,0.37625628140703515,0.7524509803921569,0.44632724797402845
LogisticRegression,0.3793969849246231,0.7524509803921569,0.44597399884376865
LogisticRegression,0.3812814070351759,0.7549019607843137,0.44539907218666913
LogisticRegression,0.38379396984924624,0.7549019607843137,0.44503427400908546
LogisticRegression,0.3850502512562814,0.7549019607843137,0.44436866388506174
LogisticRegression,0.3863065326633166,0.7573529411764706,0.4433911225195352
LogisticRegression,0.38944723618090454,0.7598039215686274,0.44317716290035186
LogisticRegression,0.39195979899497485,0.7622549019607843,0.4424118069086326
LogisticRegression,0.39384422110552764,0.7622549019607843,0.44132163874072416
LogisticRegression,0.39824120603015073,0.7647058823529411,0.4404567361924198
LogisticRegression,0.4020100502512563,0.7671568627450981,0.4394677519280951
LogisticRegression,0.4057788944723618,0.7671568627450981,0.4385035106639735
LogisticRegression,0.40703517587939697,0.7671568627450981,0.43761555267888486
LogisticRegression,0.40703517587939697,0.7696078431372549,0.4373200856442039
LogisticRegression,0.40703517587939697,0.7745098039215687,0.4371706398601801
LogisticRegression,0.4082914572864322,0.7769607843137255,0.4365521890237714
LogisticRegression,0.4108040201005025,0.7794117647058824,0.4365498118624796
LogisticRegression,0.4120603015075377,0.7794117647058824,0.43576509102272826
LogisticRegression,0.4120603015075377,0.7818627450980392,0.4351207062024254
LogisticRegression,0.41331658291457285,0.7867647058823529,0.4347503345334212
LogisticRegression,0.4139447236180904,0.7867647058823529,0.43460282973833547
LogisticRegression,0.41520100502512564,0.7892156862745098,0.4339164167972063
LogisticRegression,0.4164572864321608,0.7892156862745098,0.43349826542880115
LogisticRegression,0.4164572864321608,0.7916666666666666,0.43307298859986604
LogisticRegression,0.417713567839196,0.7941176470588235,0.43295257513645724
LogisticRegression,0.4214824120603015,0.7941176470588235,0.43265549103340745
LogisticRegression,0.4221105527638191,0.7941176470588235,0.43206957964262155
LogisticRegression,0.4239949748743719,0.7941176470588235,0.43160197394132094
LogisticRegression,0.4277638190954774,0.7965686274509803,0.4311565792956052
LogisticRegression,0.42902010050251255,0.7965686274509803,0.43071023088718796
LogisticRegression,0.4321608040201005,0.7990196078431373,0.42970768548999266
LogisticRegression,0.43467336683417085,0.8063725490196079,0.4293623924510371
LogisticRegression,0.43467336683417085,0.8088235294117647,0.42876710702363896
LogisticRegression,0.439070351758794,0.8112745098039216,0.4278154533445881
LogisticRegression,0.4415829145728643,0.8112745098039216,0.4275700598546257
LogisticRegression,0.44597989949748745,0.8112745098039216,0.42592533053669246
LogisticRegression,0.4484924623115578,0.8161764705882353,0.4257796265655332
LogisticRegression,0.4510050251256281,0.8161764705882353,0.424037369853968
LogisticRegression,0.45226130653266333,0.8161764705882353,0.42399113744584016
LogisticRegression,0.45414572864321606,0.8186274509803921,0.42220463715621986
LogisticRegression,0.45603015075376885,0.8186274509803921,0.4221516238344791
LogisticRegression,0.45603015075376885,0.821078431372549,0.4219807072667808
LogisticRegression,0.4566582914572864,0.8235294117647058,0.4212179906033941
LogisticRegression,0.4585427135678392,0.8235294117647058,0.4204201701516543
LogisticRegression,0.45979899497487436,0.8235294117647058,0.42026814476107494
LogisticRegression,0.4648241206030151,0.8308823529411765,0.4194841751324045
LogisticRegression,0.46608040201005024,0.8308823529411765,0.41919308073239275
LogisticRegression,0.46796482412060303,0.8308823529411765,0.4186377806771957
LogisticRegression,0.4729899497487437,0.8333333333333334,0.41838698465583657
LogisticRegression,0.47550251256281406,0.8382352941176471,0.4177523452519759
LogisticRegression,0.47675879396984927,0.8382352941176471,0.41736270700024214
LogisticRegression,0.4792713567839196,0.8382352941176471,0.4165081952745854
LogisticRegression,0.4792713567839196,0.8406862745098039,0.4160415212581267
LogisticRegression,0.48555276381909546,0.8406862745098039,0.4155346074948438
LogisticRegression,0.4880653266331658,0.8406862745098039,0.41463182810145566
LogisticRegression,0.48932160804020103,0.8431372549019608,0.4142948035085567
LogisticRegression,0.4943467336683417,0.8455882352941176,0.4137088296064403
LogisticRegression,0.4962311557788945,0.8455882352941176,0.4125691717728112
LogisticRegression,0.5,0.8455882352941176,0.41006442697951223
LogisticRegression,0.5012562814070352,0.8455882352941176,0.4091243853675677
LogisticRegression,0.503140703517588,0.8480392156862745,0.40824589574564074
LogisticRegression,0.5050251256281407,0.8529411764705882,0.40816663482771576
LogisticRegression,0.5069095477386935,0.8553921568627451,0.4074053095917506
LogisticRegression,0.507537688442211,0.8553921568627451,0.40649786416942396
LogisticRegression,0.510678391959799,0.8553921568627451,0.40642987312903417
LogisticRegression,0.5113065326633166,0.8553921568627451,0.40568849767495696
LogisticRegression,0.5131909547738693,0.8553921568627451,0.4053853343677632
LogisticRegression,0.5169597989949749,0.8578431372549019,0.40483124928341796
LogisticRegression,0.5194723618090452,0.8578431372549019,0.40461640521699827
LogisticRegression,0.5207286432160804,0.8578431372549019,0.4036222962918255
LogisticRegression,0.5207286432160804,0.8602941176470589,0.4034778140962442
LogisticRegression,0.5238693467336684,0.8602941176470589,0.4031668257351748
LogisticRegression,0.5257537688442211,0.8602941176470589,0.4028055378229067
LogisticRegression,0.5307788944723618,0.8602941176470589,0.40150462889213895
LogisticRegression,0.532035175879397,0.8602941176470589,0.400997316481894
LogisticRegression,0.535175879396985,0.8602941176470589,0.40010371856226096
LogisticRegression,0.5370603015075377,0.8602941176470589,0.3998446939209337
LogisticRegression,0.5414572864321608,0.8602941176470589,0.39834826225994024
LogisticRegression,0.5477386934673367,0.8602941176470589,0.3981870557846112
LogisticRegression,0.550251256281407,0.8627450980392157,0.39720876178187275
LogisticRegression,0.5521356783919598,0.8627450980392157,0.3965954161379703
LogisticRegression,0.5540201005025126,0.8676470588235294,0.3965317492399398
LogisticRegression,0.5577889447236181,0.8676470588235294,0.39487880883472964
LogisticRegression,0.5596733668341709,0.8700980392156863,0.39484522122338794
LogisticRegression,0.5640703517587939,0.8700980392156863,0.39400040473586534
LogisticRegression,0.5653266331658291,0.8700980392156863,0.3932282689051979
LogisticRegression,0.5672110552763819,0.8700980392156863,0.3930977182774103
LogisticRegression,0.5678391959798995,0.8725490196078431,0.3923996282815415
LogisticRegression,0.5709798994974874,0.8725490196078431,0.39208446764219257
LogisticRegression,0.5772613065326633,0.875,0.391352947791979
LogisticRegression,0.5778894472361809,0.875,0.39080116139907906
LogisticRegression,0.5816582914572864,0.8774509803921569,0.39038968563989324
LogisticRegression,0.585427135678392,0.8774509803921569,0.38961094998636137
LogisticRegression,0.585427135678392,0.8799019607843137,0.38946257904181175
LogisticRegression,0.5873115577889447,0.8799019607843137,0.3892050349917343
LogisticRegression,0.5885678391959799,0.8799019607843137,0.3886975453223757
LogisticRegression,0.5904522613065326,0.8799019607843137,0.3878717648038068
LogisticRegression,0.5904522613065326,0.8848039215686274,0.3876271108559317
LogisticRegression,0.592964824120603,0.8897058823529411,0.387611279767137
LogisticRegression,0.5979899497487438,0.8897058823529411,0.3870080832579694
LogisticRegression,0.5998743718592965,0.8897058823529411,0.3860199262351727
LogisticRegression,0.5998743718592965,0.8921568627450981,0.3857948268755556
LogisticRegression,0.6036432160804021,0.8921568627450981,0.3853213357639424
LogisticRegression,0.6048994974874372,0.8946078431372549,0.38507192635514853
LogisticRegression,0.6055276381909548,0.8946078431372549,0.38484568039839545
LogisticRegression,0.6067839195979899,0.8946078431372549,0.3844310047058999
LogisticRegression,0.6105527638190955,0.8946078431372549,0.38363733890372226
LogisticRegression,0.6149497487437185,0.8970588235294118,0.383532538190914
LogisticRegression,0.6168341708542714,0.8995098039215687,0.3828445452875018
LogisticRegression,0.6199748743718593,0.8995098039215687,0.3819954811238028
LogisticRegression,0.6206030150753769,0.8995098039215687,0.3819561284841651
LogisticRegression,0.6212311557788944,0.9044117647058824,0.3812605778842713
LogisticRegression,0.6231155778894473,0.9044117647058824,0.38046078231789016
LogisticRegression,0.6256281407035176,0.9044117647058824,0.3792962982723824
LogisticRegression,0.628140703517588,0.9044117647058824,0.37892846875429875
LogisticRegression,0.6293969849246231,0.9044117647058824,0.3786022088955702
LogisticRegression,0.6312814070351759,0.9044117647058824,0.3776702402379064
LogisticRegression,0.6344221105527639,0.9044117647058824,0.3773985672295474
LogisticRegression,0.6369346733668342,0.9044117647058824,0.3769295700335056
LogisticRegression,0.6375628140703518,0.9044117647058824,0.37604692988489885
LogisticRegression,0.6400753768844221,0.9044117647058824,0.37587110435392895
LogisticRegression,0.6438442211055276,0.9044117647058824,0.37442639893921487
LogisticRegression,0.6444723618090452,0.9044117647058824,0.37434610654991735
LogisticRegression,0.6463567839195979,0.9044117647058824,0.3734286351424963
LogisticRegression,0.6463567839195979,0.9068627450980392,0.3732513014752897
LogisticRegression,0.6482412060301508,0.9068627450980392,0.3728236000506044
LogisticRegression,0.6532663316582915,0.9093137254901961,0.3728086788855842
LogisticRegression,0.6557788944723618,0.9093137254901961,0.371955134838184
LogisticRegression,0.660175879396985,0.9117647058823529,0.37130361089816655
LogisticRegression,0.6658291457286433,0.9117647058823529,0.3711938009655312
LogisticRegression,0.667713567839196,0.9117647058823529,0.3704840108840145
LogisticRegression,0.667713567839196,0.9142156862745098,0.37025657643890564
LogisticRegression,0.6695979899497487,0.9142156862745098,0.36978616494236144
LogisticRegression,0.6771356783919598,0.9142156862745098,0.3690152866835194
LogisticRegression,0.6790201005025126,0.9142156862745098,0.3679726952640506
LogisticRegression,0.6827889447236181,0.9191176470588235,0.36702336222160614
LogisticRegression,0.6846733668341709,0.9191176470588235,0.3663665287315301
LogisticRegression,0.6853015075376885,0.9215686274509803,0.3660851302991685
LogisticRegression,0.6878140703517588,0.9240196078431373,0.365466090008893
LogisticRegression,0.6909547738693468,0.9240196078431373,0.36476332682654417
LogisticRegression,0.6928391959798995,0.9240196078431373,0.3646237440602363
LogisticRegression,0.6959798994974874,0.9240196078431373,0.3639116264932722
LogisticRegression,0.6978643216080402,0.9240196078431373,0.3631648494624654
LogisticRegression,0.699748743718593,0.9240196078431373,0.3622779671100933
LogisticRegression,0.7010050251256281,0.9264705882352942,0.36170846904016557
LogisticRegression,0.7010050251256281,0.928921568627451,0.36134579327739985
LogisticRegression,0.7022613065326633,0.928921568627451,0.3608700187725254
LogisticRegression,0.707286432160804,0.928921568627451,0.36081123452261327
LogisticRegression,0.7091708542713567,0.928921568627451,0.36025462515034923
LogisticRegression,0.7116834170854272,0.928921568627451,0.35946445795535503
LogisticRegression,0.7160804020100503,0.928921568627451,0.3592653599833647
LogisticRegression,0.7173366834170855,0.928921568627451,0.35877397814622847
LogisticRegression,0.7185929648241206,0.928921568627451,0.35806130466836295
LogisticRegression,0.7223618090452262,0.928921568627451,0.35772240196980515
LogisticRegression,0.7223618090452262,0.9313725490196079,0.3571385924694406
LogisticRegression,0.7242462311557789,0.9338235294117647,0.35666057876343216
LogisticRegression,0.7273869346733668,0.9338235294117647,0.35618238686432074
LogisticRegression,0.7286432160804021,0.9338235294117647,0.3552652635207744
LogisticRegression,0.7324120603015075,0.9338235294117647,0.35464534081653937
LogisticRegression,0.7330402010050251,0.9338235294117647,0.3538778170192026
LogisticRegression,0.7342964824120602,0.9362745098039216,0.3538664877125862
LogisticRegression,0.7349246231155779,0.9387254901960784,0.35377647972401605
LogisticRegression,0.7374371859296482,0.9387254901960784,0.3531112897419691
LogisticRegression,0.7380653266331658,0.9387254901960784,0.3524731614732028
LogisticRegression,0.7418341708542714,0.9387254901960784,0.3516167745372988
LogisticRegression,0.742462311557789,0.9387254901960784,0.3515802593206736
